iter	MultiClassOneVsAll
4293	0.09342068922
4294	0.09341387605
4295	0.09340696482
4296	0.09339884948
4297	0.09338854733
4298	0.09337985074
4299	0.0933720548
4300	0.09336353277
4301	0.09335634709
4302	0.09334706856
4303	0.09333818022
4304	0.09332790188
4305	0.09332133511
4306	0.09331327096
4307	0.09330532768
4308	0.09329682553
4309	0.09328876706
4310	0.09328132888
4311	0.09327222698
4312	0.09326592176
4313	0.09325802882
4314	0.09324862007
4315	0.09324121466
4316	0.09323271738
4317	0.09322545097
4318	0.09321935813
4319	0.09321250015
4320	0.09320348059
4321	0.09319535073
4322	0.09318745318
4323	0.09318021974
4324	0.09317391257
4325	0.09316605514
4326	0.09315634723
4327	0.09314766932
4328	0.09314031048
4329	0.09313260166
4330	0.09312497675
4331	0.09311598409
4332	0.09310712393
4333	0.09309773569
4334	0.09308815777
4335	0.09308025276
4336	0.09307356668
4337	0.09306448166
4338	0.09305642419
4339	0.09304837513
4340	0.0930396209
4341	0.09303166651
4342	0.0930213504
4343	0.09301564082
4344	0.09300707812
4345	0.09299853198
4346	0.09299262459
4347	0.09298476585
4348	0.09297738402
4349	0.09296721908
4350	0.09296029109
4351	0.09295367317
4352	0.09294832699
4353	0.09294147054
4354	0.09293440403
4355	0.09292561944
4356	0.0929182246
4357	0.09290930622
4358	0.0929021684
4359	0.0928946976
4360	0.09288767148
4361	0.09288025809
4362	0.09287315116
4363	0.09286448012
4364	0.09285580092
4365	0.09284893835
4366	0.09284075153
4367	0.09283398398
4368	0.09282617441
4369	0.09281989051
4370	0.09281009052
4371	0.0928003929
4372	0.09279175943
4373	0.09278303409
4374	0.09277596161
4375	0.09276881222
4376	0.0927609718
4377	0.09275297244
4378	0.09274468586
4379	0.09273631672
4380	0.09272751257
4381	0.09272001866
4382	0.09271338604
4383	0.09270655617
4384	0.0927017581
4385	0.09269427714
4386	0.09268755221
4387	0.09268132041
4388	0.09267299315
4389	0.0926673173
4390	0.09265972767
4391	0.09265189823
4392	0.09264459041
4393	0.09263675324
4394	0.0926304962
4395	0.09262433853
4396	0.09261635588
4397	0.09260878967
4398	0.09260393108
4399	0.09259482912
4400	0.09258718339
4401	0.09257909003
4402	0.09257245315
4403	0.09256401243
4404	0.09255641944
4405	0.09255103832
4406	0.09254317746
4407	0.09253441636
4408	0.09252539634
4409	0.09251816616
4410	0.0925119695
4411	0.09250350513
4412	0.09249640259
4413	0.09248825662
4414	0.09247855965
4415	0.09247101445
4416	0.09246462287
4417	0.09245621795
4418	0.09244778686
4419	0.09243853805
4420	0.09243136177
4421	0.09242500211
4422	0.09241702739
4423	0.09240743869
4424	0.09240108294
4425	0.09239279477
4426	0.09238680961
4427	0.0923791109
4428	0.09237146578
4429	0.0923643985
4430	0.09235655315
4431	0.09234974853
4432	0.0923408687
4433	0.09233275013
4434	0.09232702842
4435	0.09231865515
4436	0.09231042242
4437	0.09230245645
4438	0.09229492532
4439	0.09228641611
4440	0.09227833919
4441	0.09227039282
4442	0.09226427947
4443	0.09225645721
4444	0.09225005008
4445	0.09224387763
4446	0.09223684697
4447	0.09222980386
4448	0.09222347491
4449	0.0922171105
4450	0.09221172315
4451	0.09220544985
4452	0.09219866625
4453	0.09219208171
4454	0.09218512051
4455	0.09217884925
4456	0.0921709507
4457	0.09216548338
4458	0.09216067707
4459	0.09215351938
4460	0.09214560095
4461	0.09213809919
4462	0.09212992771
4463	0.09212338525
4464	0.09211704087
4465	0.09210872382
4466	0.09210142553
4467	0.09209426946
4468	0.09208874641
4469	0.09208111529
4470	0.09207246886
4471	0.09206475614
4472	0.0920578427
4473	0.09205244863
4474	0.09204494478
4475	0.09203874316
4476	0.09203314487
4477	0.09202723049
4478	0.09202060395
4479	0.09201162695
4480	0.09200535982
4481	0.09199698438
4482	0.0919897219
4483	0.09198183938
4484	0.09197424354
4485	0.09196819648
4486	0.0919618594
4487	0.09195635241
4488	0.09194750886
4489	0.09194024744
4490	0.09193296247
4491	0.09192512587
4492	0.09191978455
4493	0.09191353176
4494	0.09190651529
4495	0.09190049744
4496	0.09189283388
4497	0.09188447379
4498	0.09187722983
4499	0.09187059528
4500	0.09186409759
4501	0.09185461171
4502	0.091848323
4503	0.0918412623
4504	0.09183445039
4505	0.09182755776
4506	0.09181930282
4507	0.09181322686
4508	0.09180709749
4509	0.09180208124
4510	0.09179682558
4511	0.09178961978
4512	0.0917817757
4513	0.09177474405
4514	0.09176775303
4515	0.09176229304
4516	0.0917553408
4517	0.0917462195
4518	0.09173811212
4519	0.0917303933
4520	0.09172205789
4521	0.09171547899
4522	0.09170967313
4523	0.09170106608
4524	0.09169447362
4525	0.09168884252
4526	0.09168208881
4527	0.09167500523
4528	0.09166651696
4529	0.09166146479
4530	0.09165585863
4531	0.09165057364
4532	0.09164302551
4533	0.09163704062
4534	0.09163081471
4535	0.0916235634
4536	0.09161668048
4537	0.09161040259
4538	0.09160375712
4539	0.09159887668
4540	0.09159165194
4541	0.09158538196
4542	0.09157866621
4543	0.09157166372
4544	0.09156293341
4545	0.0915572919
4546	0.09155044396
4547	0.09154234065
4548	0.09153689448
4549	0.09152983655
4550	0.09152117627
4551	0.09151453031
4552	0.09150768337
4553	0.09150144717
4554	0.09149463705
4555	0.09148667277
4556	0.09147849634
4557	0.09147084176
4558	0.09146399181
4559	0.09145549349
4560	0.09144874416
4561	0.09144181301
4562	0.09143601869
4563	0.09143022155
4564	0.09142551246
4565	0.0914201974
4566	0.0914150193
4567	0.09140649164
4568	0.09139971694
4569	0.0913909399
4570	0.09138241384
4571	0.09137747622
4572	0.09137195405
4573	0.09136615181
4574	0.09135925024
4575	0.09135238455
4576	0.09134449278
4577	0.09133766512
4578	0.09133137702
4579	0.09132280013
4580	0.09131549142
4581	0.09130830467
4582	0.09130177131
4583	0.09129526936
4584	0.09128917194
4585	0.09128207494
4586	0.091275462
4587	0.09126802633
4588	0.09126298625
4589	0.09125759492
4590	0.09125102679
4591	0.09124360525
4592	0.09123697673
4593	0.09122793039
4594	0.0912208107
4595	0.09121482692
4596	0.091209827
4597	0.09120133809
4598	0.09119349742
4599	0.09118681496
4600	0.09117816634
4601	0.09117181732
4602	0.09116550441
4603	0.09115881773
4604	0.09115252175
4605	0.09114716321
4606	0.09114302584
4607	0.0911363693
4608	0.09113062628
4609	0.09112400524
4610	0.09111622907
4611	0.09111092634
4612	0.09110502814
4613	0.09109976265
4614	0.09109427686
4615	0.09108578198
4616	0.09107898526
4617	0.09107209856
4618	0.09106594328
4619	0.09105948598
4620	0.09105286245
4621	0.091048063
4622	0.09104048021
4623	0.0910339143
4624	0.09102709066
4625	0.09102137039
4626	0.09101457764
4627	0.09101002098
4628	0.09100393767
4629	0.09099789824
4630	0.09099383658
4631	0.09098884475
4632	0.0909823457
4633	0.09097619458
4634	0.09096871804
4635	0.09096034091
4636	0.09095461201
4637	0.09094880719
4638	0.09094306348
4639	0.0909345907
4640	0.09092963883
4641	0.09092210871
4642	0.09091783777
4643	0.09091315698
4644	0.09090733567
4645	0.09090068683
4646	0.09089604203
4647	0.09088874645
4648	0.09088358878
4649	0.09087781913
4650	0.09087362325
4651	0.09086696647
4652	0.09086028643
4653	0.09085355144
4654	0.09084806808
4655	0.0908434316
4656	0.09083729437
4657	0.09083110984
4658	0.09082439182
4659	0.09081797786
4660	0.090811403
4661	0.09080503003
4662	0.09079897901
4663	0.09079384652
4664	0.0907885187
4665	0.09078349132
4666	0.09077639485
4667	0.09077151637
4668	0.09076400863
4669	0.09075726332
4670	0.09075046551
4671	0.09074463315
4672	0.09073805589
4673	0.09073272352
4674	0.0907273634
4675	0.09072305377
4676	0.0907177759
4677	0.09071177049
4678	0.09070763784
4679	0.09070311674
4680	0.09069529275
4681	0.09068859003
4682	0.09068069414
4683	0.09067500857
4684	0.09066692482
4685	0.09066091085
4686	0.09065347685
4687	0.09064787128
4688	0.09064293335
4689	0.09063659859
4690	0.09063214332
4691	0.09062447948
4692	0.09061948007
4693	0.09061169995
4694	0.09060740563
4695	0.09060105624
4696	0.0905967798
4697	0.09059070234
4698	0.09058511666
4699	0.09057900947
4700	0.09057246587
4701	0.09056629976
4702	0.09056095695
4703	0.09055574326
4704	0.0905492361
4705	0.0905432064
4706	0.09053529842
4707	0.09053077524
4708	0.09052515764
4709	0.0905189159
4710	0.09051406431
4711	0.09050718623
4712	0.09049983458
4713	0.09049441232
4714	0.09048829807
4715	0.09048296356
4716	0.09047630595
4717	0.09046945159
4718	0.09046228308
4719	0.09045625987
4720	0.09045183231
4721	0.09044643608
4722	0.09044137964
4723	0.09043594705
4724	0.09043126716
4725	0.09042473271
4726	0.09041796953
4727	0.09041207999
4728	0.09040615467
4729	0.09039999519
4730	0.0903949243
4731	0.09039130144
4732	0.09038473835
4733	0.09037958656
4734	0.09037478212
4735	0.090368827
4736	0.09036335994
4737	0.09035908319
4738	0.09035300474
4739	0.09034711176
4740	0.09034125924
4741	0.09033418809
4742	0.09032728853
4743	0.09032217595
4744	0.09031691879
4745	0.09031160407
4746	0.0903059634
4747	0.09030055842
4748	0.09029436726
4749	0.0902884624
4750	0.09028330273
4751	0.09027802347
4752	0.09027193218
4753	0.09026606155
4754	0.09026005857
4755	0.09025439311
4756	0.09024922069
4757	0.09024228462
4758	0.09023587183
4759	0.09022830051
4760	0.09022175164
4761	0.09021569417
4762	0.09021034184
4763	0.09020606002
4764	0.09019946813
4765	0.09019407117
4766	0.09018994723
4767	0.09018366803
4768	0.09017855946
4769	0.09017444747
4770	0.09016819489
4771	0.09016218792
4772	0.09015655669
4773	0.09014947145
4774	0.09014464165
4775	0.09013706115
4776	0.09013183908
4777	0.09012741315
4778	0.09012005383
4779	0.0901137437
4780	0.09010757514
4781	0.09010056213
4782	0.09009539888
4783	0.09008942778
4784	0.09008416553
4785	0.09007972985
4786	0.09007363474
4787	0.09006820593
4788	0.09006311146
4789	0.09005749187
4790	0.09005122754
4791	0.09004586393
4792	0.09003912332
4793	0.09003439519
4794	0.0900276613
4795	0.09002318107
4796	0.09001903038
4797	0.09001316605
4798	0.09000891079
4799	0.09000190806
4800	0.08999624143
4801	0.08998983837
4802	0.08998424489
4803	0.08997804517
4804	0.08997277827
4805	0.08996739798
4806	0.08996152624
4807	0.0899552591
4808	0.08994923722
4809	0.08994378722
4810	0.08993982684
4811	0.08993564235
4812	0.08992956586
4813	0.08992466061
4814	0.08992001694
4815	0.08991440003
4816	0.08991057417
4817	0.08990446412
4818	0.08989903389
4819	0.08989312849
4820	0.08988889631
4821	0.08988299172
4822	0.0898771639
4823	0.08987073178
4824	0.08986708787
4825	0.08985980382
4826	0.08985405816
4827	0.08985007544
4828	0.08984591492
4829	0.08983891468
4830	0.08983308919
4831	0.08982812374
4832	0.0898224376
4833	0.0898169825
4834	0.08981280271
4835	0.08980613722
4836	0.08980062636
4837	0.08979440276
4838	0.08978808209
4839	0.08978299895
4840	0.08977654586
4841	0.08977106493
4842	0.08976571569
4843	0.08976044261
4844	0.08975353941
4845	0.08975016881
4846	0.08974651358
4847	0.0897403033
4848	0.08973685999
4849	0.08973109926
4850	0.08972523327
4851	0.08972044955
4852	0.08971454774
4853	0.08970973451
4854	0.08970526438
4855	0.08969809109
4856	0.0896920662
4857	0.08968808627
4858	0.0896846108
4859	0.08967802549
4860	0.08967369681
4861	0.08966918601
4862	0.0896633498
4863	0.0896586854
4864	0.08965403953
4865	0.08964802433
4866	0.08964280705
4867	0.08963759549
4868	0.08963077276
4869	0.08962373259
4870	0.08961814657
4871	0.08961254612
4872	0.08960666858
4873	0.08960064513
4874	0.08959550487
4875	0.08959190883
4876	0.08958828261
4877	0.08958260696
4878	0.08957725081
4879	0.08957267116
4880	0.08956682921
4881	0.08956215755
4882	0.08955649881
4883	0.08955092699
4884	0.08954568351
4885	0.08954034559
4886	0.08953528442
4887	0.0895296067
4888	0.08952571831
4889	0.08951995464
4890	0.08951570822
4891	0.08950872771
4892	0.08950400687
4893	0.08949908231
4894	0.08949460748
4895	0.08949061163
4896	0.08948500425
4897	0.08947921001
4898	0.08947260514
4899	0.08946665774
4900	0.08946090243
4901	0.08945555416
4902	0.08945169407
4903	0.08944562991
4904	0.08944070059
4905	0.08943400813
4906	0.0894283009
4907	0.08942341892
4908	0.08941825258
4909	0.0894135289
4910	0.08940860509
4911	0.0894040229
4912	0.08939788111
4913	0.08939110383
4914	0.08938684047
4915	0.08938054747
4916	0.08937451924
4917	0.08936787363
4918	0.08936259651
4919	0.08935893369
4920	0.08935297775
4921	0.08934800274
4922	0.08934419349
4923	0.08933906557
4924	0.08933394568
4925	0.08933050854
4926	0.08932627705
4927	0.08932076982
4928	0.08931663542
4929	0.08931130058
4930	0.08930591489
4931	0.08930160771
4932	0.08929600203
4933	0.0892903485
4934	0.08928639193
4935	0.08928055352
4936	0.0892757346
4937	0.08926912206
4938	0.08926572546
4939	0.08926123458
4940	0.08925774864
4941	0.08925288707
4942	0.08924777412
4943	0.08924368426
4944	0.08923976888
4945	0.08923450407
4946	0.08923011735
4947	0.0892250511
4948	0.08922045792
4949	0.08921554607
4950	0.08921080296
4951	0.08920565765
4952	0.08920062221
4953	0.08919582631
4954	0.08919087919
4955	0.08918518147
4956	0.08918039576
4957	0.08917539523
4958	0.08917032837
4959	0.08916480429
4960	0.08915904253
4961	0.0891548034
4962	0.08914884539
4963	0.08914414449
4964	0.08914033348
4965	0.08913557348
4966	0.08913068463
4967	0.08912532827
4968	0.08911958034
4969	0.08911456334
4970	0.08910899867
4971	0.08910386702
4972	0.08910076267
4973	0.08909650269
4974	0.08909117679
4975	0.08908496138
4976	0.08907920594
4977	0.08907520136
4978	0.08907118874
4979	0.08906511511
4980	0.08906085836
4981	0.08905696181
4982	0.08905231727
4983	0.08904795479
4984	0.0890421539
4985	0.08903652325
4986	0.08903139816
4987	0.08902607081
4988	0.08902240993
4989	0.0890173641
4990	0.08901390263
4991	0.08900947611
4992	0.08900497857
4993	0.08900048707
4994	0.08899509615
4995	0.088991292
4996	0.08898754685
4997	0.0889832214
4998	0.08897900008
4999	0.08897357303
5000	0.08896853684
5001	0.08896370356
5002	0.08895777428
5003	0.08895181972
5004	0.08894782627
5005	0.08894345799
5006	0.08893734307
5007	0.0889339047
5008	0.08892975954
5009	0.08892420408
5010	0.088920169
5011	0.08891445101
5012	0.08891160853
5013	0.08890832706
5014	0.0889040551
5015	0.08889841277
5016	0.08889435092
5017	0.08888929777
5018	0.08888450791
5019	0.08887937128
5020	0.08887464845
5021	0.08887100477
5022	0.08886868566
5023	0.08886338812
5024	0.08885946369
5025	0.0888542011
5026	0.08884793127
5027	0.08884248432
5028	0.08883742329
5029	0.08883424761
5030	0.0888293339
5031	0.08882446951
5032	0.08881968417
5033	0.08881624071
5034	0.08881029122
5035	0.0888042052
5036	0.08879892396
5037	0.08879454005
5038	0.08878983318
5039	0.08878501028
5040	0.08878109518
5041	0.08877717893
5042	0.08877198029
5043	0.08876962916
5044	0.08876673784
5045	0.08876149368
5046	0.08875656004
5047	0.0887527796
5048	0.08874875723
5049	0.08874469849
5050	0.08873988734
5051	0.08873496874
5052	0.0887305823
5053	0.08872625099
5054	0.08872185306
5055	0.08871825882
5056	0.08871351004
5057	0.08870870105
5058	0.08870351577
5059	0.08869901829
5060	0.08869407337
5061	0.08868942227
5062	0.08868468581
5063	0.08868119865
5064	0.0886751785
5065	0.08866931991
5066	0.08866549822
5067	0.088660706
5068	0.08865647216
5069	0.08865158616
5070	0.08864797281
5071	0.08864228142
5072	0.08863716497
5073	0.08863103848
5074	0.08862614287
5075	0.08862133674
5076	0.08861736181
5077	0.08861464213
5078	0.088610271
5079	0.08860686214
5080	0.08860294313
5081	0.08859707047
5082	0.08859348492
5083	0.08858835623
5084	0.08858377006
5085	0.08858024766
5086	0.08857542227
5087	0.08856944619
5088	0.08856318075
5089	0.08855885495
5090	0.08855443432
5091	0.08855196413
5092	0.08854847169
5093	0.08854396083
5094	0.08854004235
5095	0.088535255
5096	0.08853041607
5097	0.08852636017
5098	0.08852352604
5099	0.08851885104
5100	0.08851439951
5101	0.08850998786
5102	0.08850658834
5103	0.08850284785
5104	0.08849855502
5105	0.08849316574
5106	0.08848892344
5107	0.08848398852
5108	0.08848085621
5109	0.0884775983
5110	0.08847335973
5111	0.08846935996
5112	0.08846477129
5113	0.08846249016
5114	0.08845802157
5115	0.08845427324
5116	0.08845012706
5117	0.08844504713
5118	0.08844005638
5119	0.08843559624
5120	0.08843089656
5121	0.08842722105
5122	0.08842217784
5123	0.08841842309
5124	0.08841399382
5125	0.08841030301
5126	0.08840672439
5127	0.08840314243
5128	0.08839885682
5129	0.08839579129
5130	0.08838982678
5131	0.08838465173
5132	0.08838011618
5133	0.08837537676
5134	0.08837227561
5135	0.08836825292
5136	0.0883637449
5137	0.0883596836
5138	0.08835522063
5139	0.08834937028
5140	0.08834534506
5141	0.0883404818
5142	0.08833582865
5143	0.08832969152
5144	0.0883271697
5145	0.08832310584
5146	0.08831911433
5147	0.08831496673
5148	0.08831040098
5149	0.08830679648
5150	0.08830329424
5151	0.08829867847
5152	0.08829500239
5153	0.08828971639
5154	0.08828690559
5155	0.08828374449
5156	0.08827848363
5157	0.08827356252
5158	0.08826845822
5159	0.0882658105
5160	0.08826055393
5161	0.08825492469
5162	0.08824977592
5163	0.08824709724
5164	0.08824295932
5165	0.08823702907
5166	0.08823276863
5167	0.08822861026
5168	0.0882243622
5169	0.08821870087
5170	0.08821517844
5171	0.08821032227
5172	0.08820554153
5173	0.08820227499
5174	0.0881976557
5175	0.08819482092
5176	0.08819087051
5177	0.0881865127
5178	0.08818223349
5179	0.08817791325
5180	0.08817267332
5181	0.08816765636
5182	0.0881630822
5183	0.08816070847
5184	0.08815669712
5185	0.08815214315
5186	0.08814759677
5187	0.0881418488
5188	0.08813809818
5189	0.0881348988
5190	0.0881301077
5191	0.08812539352
5192	0.08811960537
5193	0.0881159005
5194	0.08811095907
5195	0.08810747236
5196	0.08810240744
5197	0.08809825988
5198	0.08809330982
5199	0.08808894818
5200	0.08808435133
5201	0.08807980404
5202	0.0880761915
5203	0.08807265339
5204	0.08806866578
5205	0.08806535702
5206	0.08806179301
5207	0.08805675573
5208	0.0880517112
5209	0.08804773934
5210	0.08804250046
5211	0.08803916078
5212	0.08803501818
5213	0.08803175923
5214	0.08802763533
5215	0.0880245491
5216	0.08802044222
5217	0.0880180593
5218	0.08801316632
5219	0.08800862551
5220	0.08800319062
5221	0.08799918404
5222	0.08799546086
5223	0.08799285837
5224	0.08799059603
5225	0.08798654097
5226	0.0879824723
5227	0.08797851625
5228	0.08797562101
5229	0.08797243486
5230	0.08796705704
5231	0.0879643408
5232	0.08795931598
5233	0.08795428645
5234	0.08795040984
5235	0.08794709677
5236	0.08794398662
5237	0.0879401263
5238	0.08793556302
5239	0.08793201949
5240	0.08792742814
5241	0.08792390611
5242	0.08791914663
5243	0.0879148394
5244	0.08791067424
5245	0.08790640649
5246	0.08790401793
5247	0.08790076058
5248	0.08789705195
5249	0.08789382645
5250	0.08788837796
5251	0.08788399095
5252	0.08788033691
5253	0.08787575083
5254	0.08787135062
5255	0.08786826581
5256	0.08786532057
5257	0.08786126011
5258	0.08785748752
5259	0.08785262962
5260	0.08784886426
5261	0.08784548178
5262	0.08784187726
5263	0.08783787832
5264	0.08783334772
5265	0.08782988301
5266	0.08782668776
5267	0.08782266021
5268	0.08781828855
5269	0.08781541967
5270	0.08781174667
5271	0.08780744816
5272	0.08780270877
5273	0.08779994113
5274	0.08779638679
5275	0.08779221111
5276	0.0877883863
5277	0.08778314382
5278	0.08778010111
5279	0.0877759942
5280	0.08777272396
5281	0.08776710384
5282	0.08776439077
5283	0.0877610718
5284	0.08775671457
5285	0.08775486189
5286	0.08775154348
5287	0.08774881968
5288	0.08774595162
5289	0.0877414023
5290	0.08773811771
5291	0.08773515882
5292	0.08773214497
5293	0.08772888935
5294	0.08772549499
5295	0.08771998107
5296	0.08771675128
5297	0.08771300738
5298	0.08770920241
5299	0.08770495988
5300	0.08770134101
5301	0.08769706773
5302	0.08769545696
5303	0.08769182954
5304	0.08768741875
5305	0.08768392012
5306	0.08768100794
5307	0.08767858666
5308	0.08767439379
5309	0.08767035234
5310	0.08766740833
5311	0.08766505656
