iter	Passed	Remaining
7651	33676	32338
7652	33680	32333
7653	33686	32330
7654	33691	32326
7655	33694	32321
7656	33698	32316
7657	33705	32314
7658	33709	32309
7659	33712	32304
7660	33717	32300
7661	33724	32298
7662	33728	32293
7663	33733	32289
7664	33737	32284
7665	33741	32280
7666	33745	32275
7667	33749	32271
7668	33756	32268
7669	33760	32263
7670	33764	32258
7671	33770	32256
7672	33774	32251
7673	33778	32246
7674	33783	32243
7675	33788	32238
7676	33792	32234
7677	33796	32229
7678	33801	32225
7679	33805	32220
7680	33809	32215
7681	33812	32210
7682	33817	32206
7683	33822	32202
7684	33826	32197
7685	33830	32192
7686	33836	32189
7687	33839	32184
7688	33843	32179
7689	33847	32174
7690	33853	32171
7691	33856	32166
7692	33860	32161
7693	33864	32157
7694	33869	32153
7695	33873	32148
7696	33877	32143
7697	33882	32139
7698	33887	32135
7699	33891	32130
7700	33895	32125
7701	33900	32122
7702	33904	32117
7703	33908	32112
7704	33912	32107
7705	33918	32104
7706	33922	32100
7707	33926	32095
7708	33930	32090
7709	33934	32085
7710	33937	32080
7711	33941	32075
7712	33945	32070
7713	33949	32065
7714	33953	32060
7715	33956	32055
7716	33960	32050
7717	33964	32045
7718	33968	32040
7719	33972	32036
7720	33975	32030
7721	33979	32026
7722	33983	32021
7723	33987	32016
7724	33991	32011
7725	33995	32006
7726	33999	32001
7727	34003	31997
7728	34007	31992
7729	34011	31987
7730	34015	31982
7731	34019	31977
7732	34022	31972
7733	34026	31967
7734	34030	31962
7735	34034	31958
7736	34038	31953
7737	34042	31948
7738	34046	31943
7739	34050	31938
7740	34054	31933
7741	34057	31928
7742	34061	31924
7743	34065	31919
7744	34069	31914
7745	34073	31909
7746	34077	31904
7747	34081	31899
7748	34084	31894
7749	34088	31889
7750	34092	31884
7751	34096	31879
7752	34099	31874
7753	34103	31869
7754	34107	31864
7755	34111	31859
7756	34114	31854
7757	34118	31849
7758	34122	31844
7759	34125	31839
7760	34129	31834
7761	34133	31829
7762	34137	31823
7763	34140	31818
7764	34144	31813
7765	34148	31808
7766	34151	31803
7767	34155	31798
7768	34159	31793
7769	34162	31788
7770	34167	31784
7771	34171	31779
7772	34175	31774
7773	34179	31769
7774	34182	31764
7775	34186	31759
7776	34190	31754
7777	34194	31749
7778	34197	31744
7779	34201	31739
7780	34205	31734
7781	34209	31729
7782	34213	31724
7783	34216	31720
7784	34220	31714
7785	34224	31710
7786	34230	31706
7787	34234	31702
7788	34237	31697
7789	34241	31692
7790	34248	31689
7791	34252	31684
7792	34255	31680
7793	34259	31675
7794	34264	31670
7795	34268	31666
7796	34272	31661
7797	34278	31658
7798	34283	31654
7799	34297	31659
7800	34312	31664
7801	34327	31670
7802	34340	31673
7803	34350	31674
7804	34361	31676
7805	34368	31674
7806	34375	31672
7807	34380	31668
7808	34385	31664
7809	34391	31661
7810	34394	31655
7811	34398	31650
7812	34402	31646
7813	34406	31641
7814	34409	31635
7815	34412	31629
7816	34415	31624
7817	34420	31619
7818	34423	31614
7819	34426	31609
7820	34429	31603
7821	34433	31598
7822	34437	31593
7823	34441	31588
7824	34444	31583
7825	34447	31577
7826	34455	31576
7827	34460	31572
7828	34463	31567
7829	34468	31562
7830	34472	31558
7831	34475	31552
7832	34478	31547
7833	34483	31542
7834	34487	31538
7835	34491	31533
7836	34494	31527
7837	34499	31524
7838	34504	31520
7839	34508	31515
7840	34512	31510
7841	34516	31505
7842	34521	31501
7843	34524	31496
7844	34528	31491
7845	34532	31486
7846	34541	31486
7847	34545	31481
7848	34549	31476
7849	34553	31471
7850	34557	31467
7851	34560	31461
7852	34564	31456
7853	34569	31453
7854	34573	31448
7855	34576	31442
7856	34580	31437
7857	34586	31434
7858	34590	31430
7859	34593	31424
7860	34598	31420
7861	34602	31416
7862	34606	31411
7863	34610	31406
7864	34615	31402
7865	34620	31398
7866	34624	31393
7867	34628	31388
7868	34633	31384
7869	34637	31380
7870	34641	31375
7871	34644	31370
7872	34649	31366
7873	34653	31361
7874	34657	31356
7875	34661	31351
7876	34666	31347
7877	34670	31343
7878	34674	31338
7879	34678	31333
7880	34683	31330
7881	34687	31325
7882	34691	31320
7883	34695	31315
7884	34700	31312
7885	34704	31307
7886	34708	31302
7887	34712	31297
7888	34717	31293
7889	34721	31288
7890	34724	31283
7891	34729	31279
7892	34735	31276
7893	34738	31270
7894	34742	31266
7895	34746	31261
7896	34751	31257
7897	34755	31252
7898	34759	31247
7899	34764	31244
7900	34769	31239
7901	34773	31235
7902	34776	31229
7903	34781	31226
7904	34786	31221
7905	34790	31216
7906	34793	31211
7907	34798	31208
7908	34806	31206
7909	34811	31202
7910	34816	31198
7911	34819	31193
7912	34823	31188
7913	34827	31183
7914	34833	31180
7915	34836	31175
7916	34840	31170
7917	34845	31166
7918	34851	31163
7919	34854	31157
7920	34858	31152
7921	34863	31148
7922	34867	31144
7923	34871	31139
7924	34875	31134
7925	34881	31131
7926	34885	31127
7927	34889	31122
7928	34894	31118
7929	34904	31118
7930	34907	31113
7931	34913	31110
7932	34917	31105
7933	34921	31101
7934	34925	31096
7935	34931	31093
7936	34935	31088
7937	34939	31083
7938	34943	31079
7939	34948	31075
7940	34953	31071
7941	34957	31066
7942	34963	31063
7943	34967	31059
7944	34972	31054
7945	34976	31050
7946	34980	31045
7947	34984	31040
7948	34988	31036
7949	34994	31032
7950	34998	31028
7951	35002	31023
7952	35006	31018
7953	35012	31015
7954	35016	31010
7955	35020	31005
7956	35024	31001
7957	35029	30997
7958	35033	30992
7959	35036	30987
7960	35040	30982
7961	35045	30978
7962	35049	30973
7963	35053	30968
7964	35056	30963
7965	35061	30959
7966	35066	30955
7967	35070	30950
7968	35075	30946
7969	35080	30942
7970	35084	30937
7971	35088	30933
7972	35093	30929
7973	35098	30925
7974	35101	30920
7975	35105	30915
7976	35111	30912
7977	35116	30908
7978	35120	30903
7979	35125	30899
7980	35132	30897
7981	35136	30893
7982	35142	30890
7983	35147	30886
7984	35152	30882
7985	35157	30878
7986	35161	30873
7987	35165	30869
7988	35169	30864
7989	35173	30859
7990	35178	30855
7991	35183	30851
7992	35187	30846
7993	35191	30841
7994	35196	30837
7995	35200	30833
7996	35204	30828
7997	35209	30824
7998	35214	30820
7999	35219	30816
8000	35223	30812
8001	35229	30809
8002	35233	30804
8003	35237	30799
8004	35244	30797
8005	35248	30792
8006	35252	30788
8007	35259	30785
8008	35263	30781
8009	35267	30776
8010	35271	30772
8011	35277	30768
8012	35281	30763
8013	35284	30758
8014	35291	30755
8015	35295	30751
8016	35299	30746
8017	35303	30741
8018	35309	30738
8019	35312	30733
8020	35316	30728
8021	35322	30725
8022	35327	30721
8023	35330	30716
8024	35334	30711
8025	35340	30708
8026	35344	30703
8027	35348	30698
8028	35352	30693
8029	35359	30692
8030	35363	30687
8031	35367	30682
8032	35374	30680
8033	35378	30675
8034	35382	30670
8035	35387	30666
8036	35392	30662
8037	35396	30658
8038	35400	30653
8039	35406	30650
8040	35410	30645
8041	35414	30640
8042	35418	30636
8043	35424	30632
8044	35428	30628
8045	35432	30623
8046	35437	30619
8047	35441	30615
8048	35445	30610
8049	35449	30605
8050	35453	30600
8051	35458	30596
8052	35462	30591
8053	35466	30586
8054	35471	30583
8055	35475	30578
8056	35479	30574
8057	35483	30569
8058	35488	30565
8059	35492	30560
8060	35496	30555
8061	35500	30551
8062	35505	30547
8063	35509	30542
8064	35513	30537
8065	35517	30532
8066	35522	30529
8067	35526	30524
8068	35530	30519
8069	35536	30516
8070	35540	30512
8071	35544	30507
8072	35548	30502
8073	35553	30498
8074	35557	30493
8075	35561	30488
8076	35565	30483
8077	35571	30481
8078	35575	30476
8079	35579	30471
8080	35583	30466
8081	35588	30463
8082	35592	30458
8083	35596	30453
8084	35601	30449
8085	35606	30445
8086	35610	30440
8087	35614	30435
8088	35619	30432
8089	35623	30427
8090	35627	30422
8091	35631	30417
8092	35637	30414
8093	35641	30410
8094	35645	30405
8095	35649	30400
8096	35654	30396
8097	35658	30392
8098	35662	30387
8099	35667	30383
8100	35671	30378
8101	35675	30373
8102	35679	30369
8103	35683	30364
8104	35688	30360
8105	35692	30355
8106	35696	30350
8107	35702	30347
8108	35706	30343
8109	35710	30338
8110	35714	30333
8111	35719	30329
8112	35723	30324
8113	35727	30319
8114	35731	30315
8115	35735	30311
8116	35739	30306
8117	35743	30301
8118	35748	30297
8119	35752	30293
8120	35756	30288
8121	35760	30283
8122	35765	30279
8123	35770	30275
8124	35774	30270
8125	35778	30266
8126	35784	30262
8127	35788	30258
8128	35792	30253
8129	35796	30248
8130	35802	30245
8131	35806	30240
8132	35810	30235
8133	35814	30230
8134	35819	30227
8135	35823	30222
8136	35827	30217
8137	35832	30214
8138	35836	30209
8139	35841	30205
8140	35844	30200
8141	35850	30196
8142	35853	30191
8143	35857	30186
8144	35861	30181
8145	35865	30177
8146	35869	30172
8147	35873	30167
8148	35877	30162
8149	35881	30158
8150	35885	30153
8151	35889	30148
8152	35892	30143
8153	35897	30138
8154	35901	30134
8155	35905	30129
8156	35909	30124
8157	35913	30119
8158	35916	30114
8159	35920	30109
8160	35924	30105
8161	35928	30100
8162	35932	30095
8163	35936	30091
8164	35940	30086
8165	35944	30081
8166	35948	30076
8167	35952	30072
8168	35956	30067
8169	35960	30062
8170	35964	30058
8171	35968	30053
8172	35972	30048
8173	35978	30044
8174	35982	30040
8175	35985	30035
8176	35989	30030
8177	35993	30025
8178	35997	30020
8179	36001	30016
8180	36005	30011
8181	36009	30006
8182	36013	30001
8183	36017	29997
8184	36021	29992
8185	36025	29987
8186	36029	29982
8187	36033	29978
8188	36037	29973
8189	36041	29968
8190	36044	29963
8191	36048	29958
8192	36053	29954
8193	36057	29949
8194	36061	29944
8195	36065	29939
8196	36068	29934
8197	36072	29929
8198	36078	29926
8199	36081	29921
8200	36085	29916
8201	36089	29911
8202	36093	29906
8203	36097	29902
8204	36101	29897
8205	36104	29892
8206	36108	29887
8207	36112	29882
8208	36116	29877
8209	36120	29872
8210	36124	29868
8211	36128	29863
8212	36132	29858
8213	36135	29853
8214	36139	29848
8215	36143	29844
8216	36147	29839
8217	36151	29834
8218	36155	29829
8219	36160	29825
8220	36165	29821
8221	36168	29816
8222	36172	29811
8223	36179	29809
8224	36183	29804
8225	36187	29799
8226	36192	29795
8227	36196	29791
8228	36200	29786
8229	36204	29782
8230	36209	29777
8231	36214	29773
8232	36218	29769
8233	36222	29764
8234	36228	29761
8235	36232	29756
8236	36236	29751
8237	36240	29747
8238	36245	29743
8239	36249	29738
8240	36253	29733
8241	36257	29728
8242	36263	29725
8243	36267	29721
8244	36271	29716
8245	36277	29713
8246	36281	29708
8247	36284	29703
8248	36288	29698
8249	36294	29695
8250	36298	29690
8251	36302	29685
8252	36307	29682
8253	36312	29678
8254	36316	29673
8255	36320	29668
8256	36325	29665
8257	36330	29660
8258	36333	29655
8259	36337	29650
8260	36344	29648
8261	36348	29643
8262	36352	29638
8263	36356	29634
8264	36362	29630
8265	36366	29626
8266	36369	29621
8267	36375	29617
8268	36379	29613
8269	36383	29608
8270	36387	29603
8271	36393	29600
8272	36397	29595
8273	36401	29590
8274	36405	29586
8275	36410	29582
8276	36414	29577
8277	36418	29572
8278	36422	29568
8279	36428	29564
8280	36432	29560
8281	36435	29555
8282	36441	29551
8283	36445	29546
8284	36449	29542
8285	36453	29537
8286	36458	29533
8287	36462	29529
8288	36466	29524
8289	36470	29519
8290	36476	29516
8291	36480	29511
8292	36484	29506
8293	36488	29502
8294	36493	29498
8295	36497	29493
8296	36501	29488
8297	36507	29485
8298	36511	29481
8299	36515	29476
8300	36519	29471
8301	36524	29467
8302	36527	29462
8303	36531	29457
8304	36535	29452
8305	36541	29449
8306	36545	29444
8307	36549	29439
8308	36553	29435
8309	36557	29430
8310	36561	29425
8311	36565	29421
8312	36568	29416
8313	36574	29412
8314	36578	29408
8315	36582	29403
8316	36587	29399
8317	36592	29395
8318	36596	29390
8319	36600	29385
8320	36606	29382
8321	36609	29377
8322	36613	29372
8323	36617	29368
8324	36626	29367
8325	36631	29363
8326	36636	29359
8327	36641	29355
8328	36645	29351
8329	36650	29346
8330	36654	29342
8331	36658	29337
8332	36662	29332
8333	36666	29327
8334	36671	29324
8335	36675	29319
8336	36679	29314
8337	36683	29309
8338	36688	29305
8339	36692	29301
8340	36696	29296
8341	36700	29291
8342	36706	29288
8343	36710	29284
8344	36714	29279
8345	36719	29275
8346	36724	29271
8347	36728	29266
8348	36732	29261
8349	36738	29258
8350	36742	29253
8351	36746	29249
8352	36751	29245
8353	36756	29241
8354	36760	29236
8355	36764	29231
8356	36769	29228
8357	36774	29223
8358	36777	29219
8359	36781	29214
8360	36787	29210
8361	36791	29205
8362	36795	29201
8363	36799	29196
8364	36804	29192
8365	36808	29188
8366	36812	29183
8367	36817	29179
8368	36823	29176
8369	36827	29171
8370	36831	29166
8371	36841	29166
8372	36845	29162
8373	36850	29157
8374	36855	29154
8375	36859	29149
8376	36863	29145
8377	36870	29142
8378	36874	29137
8379	36878	29132
8380	36883	29129
8381	36888	29125
8382	36892	29120
8383	36895	29115
8384	36900	29111
8385	36905	29107
8386	36909	29102
8387	36912	29097
8388	36918	29093
8389	36922	29088
8390	36926	29084
8391	36930	29079
8392	36935	29075
8393	36939	29070
8394	36943	29065
8395	36946	29061
8396	36953	29058
8397	36957	29053
8398	36960	29048
8399	36965	29044
8400	36970	29040
8401	36974	29035
8402	36977	29030
8403	36985	29028
8404	36990	29024
8405	36993	29019
8406	36998	29015
8407	37004	29011
8408	37008	29007
8409	37012	29002
8410	37018	28999
8411	37022	28994
8412	37026	28990
8413	37034	28988
8414	37038	28983
8415	37042	28979
8416	37048	28975
8417	37053	28971
8418	37057	28967
8419	37061	28962
8420	37067	28959
8421	37071	28954
8422	37075	28949
8423	37080	28946
8424	37086	28942
8425	37090	28938
8426	37094	28933
8427	37099	28929
8428	37103	28924
8429	37107	28919
8430	37110	28914
8431	37116	28911
8432	37120	28907
8433	37124	28902
8434	37130	28898
8435	37134	28894
8436	37138	28889
8437	37142	28884
8438	37147	28880
8439	37152	28876
8440	37155	28871
8441	37159	28866
8442	37166	28864
8443	37170	28859
8444	37174	28854
8445	37179	28851
8446	37184	28847
8447	37188	28842
8448	37192	28837
8449	37198	28834
8450	37202	28829
8451	37206	28824
8452	37210	28820
8453	37217	28817
8454	37221	28812
8455	37225	28808
8456	37230	28804
8457	37234	28800
8458	37238	28795
8459	37242	28790
8460	37248	28787
8461	37253	28782
8462	37256	28777
8463	37260	28773
8464	37266	28769
8465	37270	28765
8466	37274	28760
8467	37278	28755
8468	37283	28751
8469	37287	28747
8470	37291	28742
8471	37297	28738
8472	37301	28734
8473	37305	28729
8474	37310	28725
8475	37315	28722
8476	37319	28717
8477	37323	28712
8478	37327	28707
8479	37332	28703
8480	37336	28699
8481	37340	28694
8482	37346	28690
8483	37350	28686
8484	37354	28681
8485	37358	28677
8486	37364	28673
8487	37367	28668
8488	37371	28663
8489	37376	28659
8490	37381	28655
8491	37384	28650
8492	37388	28645
8493	37394	28642
8494	37398	28637
8495	37402	28633
8496	37406	28628
8497	37411	28624
8498	37416	28620
8499	37419	28615
8500	37423	28610
8501	37428	28606
8502	37432	28601
8503	37436	28596
8504	37440	28592
8505	37447	28589
8506	37451	28584
8507	37454	28579
8508	37461	28576
8509	37465	28572
8510	37469	28567
8511	37473	28563
8512	37478	28558
8513	37482	28554
8514	37486	28549
8515	37491	28545
8516	37496	28541
8517	37500	28536
8518	37504	28532
8519	37508	28527
8520	37513	28523
8521	37517	28519
8522	37521	28514
8523	37527	28510
8524	37531	28506
8525	37535	28501
8526	37539	28496
8527	37545	28493
8528	37549	28488
8529	37553	28484
8530	37558	28480
8531	37568	28479
8532	37575	28477
8533	37579	28472
8534	37582	28467
8535	37586	28462
8536	37591	28458
8537	37596	28454
8538	37600	28450
8539	37603	28445
8540	37608	28441
8541	37613	28436
8542	37617	28431
8543	37621	28427
8544	37626	28423
8545	37630	28418
8546	37634	28413
8547	37638	28409
8548	37643	28405
8549	37647	28400
8550	37651	28395
8551	37656	28391
8552	37661	28387
8553	37664	28383
8554	37668	28378
8555	37672	28373
8556	37676	28368
8557	37681	28364
8558	37685	28359
8559	37690	28355
8560	37694	28351
8561	37698	28346
8562	37702	28341
8563	37706	28337
8564	37711	28333
8565	37715	28328
8566	37720	28324
8567	37724	28319
8568	37728	28315
8569	37732	28310
8570	37736	28305
8571	37741	28301
8572	37745	28297
8573	37749	28292
8574	37755	28288
8575	37759	28284
8576	37763	28279
8577	37766	28274
8578	37771	28270
8579	37777	28266
8580	37781	28262
8581	37785	28257
8582	37791	28254
8583	37795	28250
8584	37799	28245
8585	37805	28241
8586	37810	28237
8587	37814	28233
8588	37818	28228
8589	37824	28225
8590	37828	28220
8591	37832	28215
8592	37836	28211
8593	37840	28206
8594	37844	28201
8595	37847	28196
8596	37852	28192
8597	37855	28187
8598	37859	28182
8599	37863	28177
8600	37867	28172
8601	37871	28167
8602	37874	28162
8603	37878	28157
8604	37882	28153
8605	37886	28148
8606	37890	28143
8607	37893	28138
8608	37897	28133
8609	37901	28128
8610	37904	28123
8611	37908	28118
8612	37912	28113
8613	37916	28109
8614	37919	28104
8615	37923	28099
8616	37927	28094
8617	37931	28089
8618	37935	28085
8619	37939	28080
8620	37943	28075
8621	37946	28070
8622	37950	28065
8623	37954	28061
8624	37958	28056
8625	37962	28051
8626	37965	28046
8627	37969	28041
8628	37973	28036
8629	37976	28031
8630	37980	28026
8631	37984	28021
8632	37987	28016
8633	37991	28011
8634	37995	28006
8635	37998	28001
8636	38001	27996
8637	38005	27991
8638	38009	27986
8639	38013	27981
8640	38017	27977
8641	38021	27972
8642	38025	27967
8643	38029	27963
8644	38032	27958
8645	38036	27953
8646	38040	27948
8647	38044	27943
8648	38048	27938
8649	38052	27934
8650	38056	27929
8651	38060	27924
8652	38064	27920
8653	38068	27915
8654	38072	27910
8655	38076	27906
8656	38079	27901
8657	38084	27897
8658	38089	27892
8659	38093	27888
8660	38096	27883
8661	38100	27878
8662	38104	27873
8663	38108	27868
8664	38112	27863
8665	38116	27859
8666	38119	27854
8667	38123	27849
8668	38127	27844
8669	38130	27839
8670	38135	27835
8671	38139	27830
8672	38143	27825
8673	38147	27820
8674	38153	27817
8675	38157	27813
8676	38161	27808
8677	38165	27803
8678	38170	27799
8679	38174	27795
8680	38177	27790
8681	38183	27786
8682	38189	27783
8683	38192	27778
8684	38196	27773
8685	38202	27770
8686	38206	27765
8687	38210	27760
8688	38214	27755
8689	38220	27752
8690	38224	27747
8691	38227	27742
8692	38234	27740
8693	38238	27735
8694	38242	27730
8695	38247	27726
8696	38252	27723
8697	38256	27718
8698	38260	27713
8699	38265	27709
8700	38270	27705
8701	38274	27700
8702	38277	27695
8703	38283	27692
8704	38287	27687
8705	38291	27682
8706	38295	27677
8707	38302	27675
8708	38305	27670
8709	38309	27665
8710	38313	27661
8711	38318	27656
8712	38322	27651
8713	38326	27647
8714	38330	27642
8715	38335	27638
8716	38339	27633
8717	38343	27629
8718	38348	27625
8719	38353	27621
8720	38357	27616
8721	38362	27612
8722	38366	27608
8723	38370	27603
8724	38374	27598
8725	38379	27594
8726	38384	27591
8727	38389	27586
8728	38392	27581
8729	38398	27578
8730	38402	27573
8731	38406	27568
8732	38410	27564
8733	38415	27560
8734	38419	27555
8735	38423	27550
8736	38428	27547
8737	38434	27543
8738	38437	27538
8739	38441	27533
8740	38446	27529
8741	38450	27525
8742	38454	27520
8743	38458	27515
8744	38464	27512
